"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
1285991,"December 26, 2018",Indiana,Evansville,"400 block of Christ Rd",0,0,0,0,1,N/A
1284853,"December 25, 2018",Pennsylvania,Henryville,"Echo Farm Rd",0,0,0,0,1,N/A
1285904,"December 25, 2018",Pennsylvania,"Spring City","327 Aftons Cir",0,0,0,0,1,N/A
1284726,"December 24, 2018",Iowa,Ankeny,"8846 NW 16th St",0,0,0,0,1,N/A
1285851,"December 24, 2018","New Jersey",Bridgewater,"Evagrod St",0,0,0,0,1,N/A
1286326,"December 23, 2018","South Dakota",Mansfield,N/A,0,0,0,0,1,N/A
1280965,"December 19, 2018","New Jersey",Lakewood,"300 block of New Central Ave",0,0,0,0,1,N/A
1280361,"December 18, 2018","New York",Ilion,"120 W Clark St",0,0,0,0,1,N/A
1278744,"December 15, 2018",Illinois,Chicago,"7700 block of S Spaulding Ave",0,0,0,0,1,N/A
1276529,"December 12, 2018",Oregon,"Hood River","5000 block of Booth Hill Rd",0,0,0,0,1,N/A
1273583,"December 9, 2018",Pennsylvania,Erie,"600 block of W 8th St",0,0,0,0,1,N/A
1269047,"December 4, 2018",Texas,Pasadena,"4802 Sycamore Ave",0,1,0,0,1,N/A
1270417,"December 4, 2018",Michigan,Chesaning,"826 S Front St",0,2,0,1,1,N/A
1264077,"November 26, 2018",Pennsylvania,"Mount Joy","W Main St",0,0,0,0,1,N/A
1263306,"November 24, 2018",Indiana,Gary,"600 Grant St",0,0,0,0,1,N/A
1263043,"November 24, 2018",Illinois,Moline,"1915 16th St",0,0,0,0,1,N/A
1261634,"November 23, 2018",Alabama,Decatur,"2nd Ave SW",0,0,0,0,1,N/A
1259642,"November 20, 2018",Arkansas,"Fort Smith","Churchill Rd",0,0,0,0,1,N/A
1260227,"November 20, 2018","New Jersey",Hopatcong,"Lakeside Blvd",0,0,0,0,1,N/A
1260058,"November 20, 2018",Georgia,Waverly,"Latrell Ln",0,0,0,0,1,N/A
1257724,"November 16, 2018",Idaho,Picabo,"100 Picabo Ln",0,0,0,0,1,N/A
1849013,"November 14, 2018","New York","Ronkonkoma (Lake Ronkonkoma)","232 Ronkonkoma Ave",0,0,0,0,1,N/A
1255268,"November 13, 2018",Michigan,Detroit,"800 Dickerson St",2,0,0,0,1,N/A
1251130,"November 8, 2018",Ohio,Springfield,"900 block of Pine St",0,0,0,0,1,N/A
1248609,"November 6, 2018",Alaska,Anchorage,"8500 block of Shrub Ct",0,0,0,0,1,N/A
1247651,"November 4, 2018","New Jersey",Blairstown,"E Chrisman Rd",0,0,0,0,1,N/A
1248625,"November 3, 2018",Ohio,Cleveland,"2000 block of Murray Hill Rd",0,1,0,1,2,N/A
1247340,"November 3, 2018",Tennessee,Wartrace,"100 block of Higgins Rd",0,1,0,1,1,N/A
1244455,"October 31, 2018",Michigan,"Grand Rapids","Mission Hills Dr SE and Meadowbrook St SE",0,0,0,0,1,N/A
1242700,"October 24, 2018",Iowa,Stratford,"1472 350th St",0,0,0,0,1,N/A
1240549,"October 23, 2018",Arkansas,"Little Rock","W 28th St and S State St",0,0,0,0,1,N/A
1240310,"October 23, 2018",Oregon,"Eagle Point","1500 block of Worthington Rd",0,0,0,0,1,N/A
1238855,"October 21, 2018",Illinois,Bloomingdale,N/A,0,0,0,0,1,N/A
1238705,"October 21, 2018",Pennsylvania,"Wilkes Barre","774 Main St",0,0,0,0,1,N/A
1237773,"October 21, 2018",Alabama,Athens,"Sewell Rd",0,0,0,0,1,N/A
1234393,"October 16, 2018",Kansas,Leavenworth,"1100 block of Cheyenne St",0,0,0,0,1,N/A
1237398,"October 15, 2018",Colorado,Evans,"3300 block of Yucca Cir",0,0,0,0,1,N/A
1232803,"October 15, 2018",Ohio,"New Lebanon","Johnsville Brookville Rd",0,0,0,0,1,N/A
1230124,"October 10, 2018",Texas,"El Paso","7500 block of Howard St",0,0,0,0,2,N/A
1230271,"October 10, 2018","New York","Port Chester","Willett Ave",0,0,0,0,1,N/A
1229195,"October 9, 2018",Alabama,Birmingham,"1500 block of Harrison Dr",0,1,0,0,1,N/A
1228114,"October 8, 2018",Indiana,"Terre Haute","1415 5th Ave",0,0,0,0,1,N/A
1229690,"October 8, 2018",Kentucky,Covington,"214 E 13th St",0,0,0,0,1,N/A
1226166,"October 2, 2018",Illinois,Decatur,"1500 block of E Willard Ave",0,0,0,0,1,N/A
1221529,"September 30, 2018","New York",Rochester,"Blossom Rd",0,0,0,0,1,N/A
1219449,"September 27, 2018",Mississippi,Bassfield,"George Deen Rd",0,0,0,0,1,N/A
1216214,"September 23, 2018",Texas,Kingsville,"1200 block of E Yoakum Ave",0,0,0,0,1,N/A
1215270,"September 21, 2018",Washington,Seattle,"WA 520",0,0,0,0,1,N/A
1213151,"September 19, 2018",Pennsylvania,Philadelphia,"1900 block of Roberts Ave",0,0,0,0,1,N/A
1208880,"September 12, 2018",Indiana,"Fort Wayne","462 Elizabeth St",0,0,0,0,1,N/A
1210035,"September 11, 2018",California,"Twain Harte","24000 block of Pine Lake Dr",0,0,0,0,1,N/A
1207849,"September 11, 2018",California,Downey,"9333 Imperial Hwy",0,0,0,0,1,N/A
1204341,"September 5, 2018",Ohio,Toledo,"520 Emerald Ave",1,0,0,0,1,N/A
1204661,"September 5, 2018",Ohio,"Cleveland (Garfield Heights)","4800 block of E 86th St",2,0,0,0,1,N/A
1202078,"September 2, 2018","New Jersey","Roselle Park","Woodside Ave",0,0,0,0,1,N/A
1193823,"August 22, 2018",Vermont,Milton,I-89,0,0,0,0,1,N/A
1192734,"August 21, 2018",Oklahoma,Eucha,N/A,0,0,0,1,1,N/A
1192726,"August 20, 2018",Oklahoma,"Oklahoma City","2400 block of S Woodward Ave",0,0,0,0,6,N/A
1195263,"August 19, 2018","New York",Freeport,"530 Atlantic Ave",0,0,0,0,1,N/A
1186709,"August 13, 2018",Pennsylvania,Reading,"100 block of Kimberly Ln",0,0,0,0,1,N/A
1188272,"August 12, 2018",Illinois,Joliet,"300 block of Harwood St",0,0,0,0,1,N/A
1183292,"August 8, 2018",Michigan,Wyandotte,"2000 block of 21st St",0,0,0,0,1,N/A
1183933,"August 8, 2018",Illinois,Rockford,"3600 block of Palmetto Rd",0,0,0,0,1,N/A
1182509,"August 7, 2018",Illinois,Springfield,"1700 block of Seven Pines Rd",0,0,0,0,1,N/A
1179904,"August 5, 2018",Indiana,Demotte,"East Ave",0,0,0,0,1,N/A
1181683,"August 3, 2018","North Carolina",Franklin,"Arnold Branch Rd and Sugarfork Rd",0,0,0,0,1,N/A
1184887,"August 1, 2018","New Jersey",Camden,"900 block of Jackson St",0,0,0,0,1,N/A
1178253,"August 1, 2018",Washington,Vancouver,"300 block of SE 166th Ave",0,0,0,0,1,N/A
1179401,"July 31, 2018",Illinois,Carmi,"W Kerney St and Olive St",0,0,0,0,1,N/A
1176418,"July 31, 2018","New Jersey","High Bridge","Overlook Dr",0,0,0,0,1,N/A
1176936,"July 30, 2018",Georgia,Valdosta,"Yammasee Circle",0,0,0,0,1,N/A
1174219,"July 28, 2018",Illinois,"South Beloit","100 block of S Lincoln St",2,1,0,0,1,N/A
1172843,"July 26, 2018",Texas,Houston,"4603 Tidwell Rd",0,0,0,1,2,N/A
1173347,"July 26, 2018",Arizona,Flagstaff,N/A,0,0,0,0,1,N/A
1169909,"July 23, 2018",Michigan,"Grand Rapids","3200 block of Marshall Ave SE",0,0,0,0,1,N/A
1168270,"July 20, 2018",Georgia,Savannah,"Honey Bee Rd",0,0,0,0,1,N/A
1167391,"July 19, 2018",Minnesota,"South Saint Paul","500 block of 12th Ave N",0,2,0,0,1,N/A
1167496,"July 19, 2018",Missouri,"Poplar Bluff",N/A,0,2,0,0,1,N/A
1165494,"July 17, 2018",Indiana,Noblesville,"S 9th St",0,0,0,0,1,N/A
1166160,"July 17, 2018",Michigan,"Traverse City","3011 N Garfield Rd",0,0,0,0,1,N/A
1165757,"July 16, 2018",Illinois,Moline,"2700 block of Avenue of the Cities",0,0,0,0,2,N/A
1164526,"July 15, 2018",Pennsylvania,Nanticoke,"12 Honey Pot St",0,0,0,0,1,N/A
1161914,"July 9, 2018",Iowa,Davenport,"1600 block of W 42nd St",0,0,0,0,1,N/A
1161604,"July 7, 2018",Maine,Limington,"Boothby Rd",0,0,0,0,3,N/A
1158120,"July 6, 2018",Iowa,Wheatland,"105 Main St",0,0,0,0,1,N/A
1157186,"July 4, 2018",Florida,Dunedin,"1000 block of Suemar Rd",0,0,0,0,1,N/A
1154700,"July 2, 2018",Indiana,Sandborn,"Hill St",0,0,0,0,1,N/A
1153895,"June 30, 2018",California,"South Lake Tahoe","1000 block of Julie Lane",1,0,0,0,1,N/A
1166951,"June 30, 2018",Pennsylvania,Christiana,"10 block of W Slokum Ave",0,0,0,0,1,N/A
1153079,"June 29, 2018",Illinois,Cantrall,"2900 block of Central Point Rd",0,0,0,0,1,N/A
1152310,"June 27, 2018","New Mexico",Roswell,"1100 block of S Kentucky Ave",1,0,0,0,1,N/A
1151056,"June 27, 2018",Alabama,"Smiths Station","100 block of 2035 Lee Rd",0,0,0,0,1,N/A
1150378,"June 26, 2018",Minnesota,Minneapolis,"7300 block of 62nd Ave",0,0,0,0,1,N/A
1148518,"June 24, 2018",Pennsylvania,Philadelphia,"5200 block of Marwood Rd",0,0,0,0,1,N/A
1147923,"June 23, 2018",Illinois,Aurora,"800 block of N Gladstone Ave",0,1,0,0,1,N/A
1163181,"June 20, 2018",Maine,Windsor,"Greeley Rd",0,0,0,0,1,N/A
1141225,"June 14, 2018",Indiana,Fremont,"35 IN-120",0,0,0,0,1,N/A
1140960,"June 12, 2018",Illinois,Chicago,"8300 block of S Loomis Blvd",0,0,0,0,1,N/A
1141882,"June 11, 2018",Illinois,"Dalton City","IL 128",0,0,0,0,1,N/A
1140008,"June 8, 2018",Indiana,Kokomo,"1100 block of S Wabash St",0,0,0,0,1,N/A
1135288,"June 7, 2018",Florida,Homosassa,"6705 W Park Dr",0,0,0,0,1,N/A
1135637,"June 7, 2018",Washington,"Seattle (Shoreline)","2100 Block of N 193rd St",0,1,0,0,1,N/A
1135498,"June 6, 2018",Louisiana,"Bossier City","2400 block of Tulip St",0,0,0,1,1,N/A
1132286,"June 2, 2018",Colorado,Englewood,"2500 block of Welton",0,0,0,0,1,N/A
1133708,"June 2, 2018",Illinois,"Mount Vernon","1100 block of Perkins Ave",0,0,0,0,1,N/A
1130955,"June 1, 2018",Indiana,Lafayette,"3308 S 18th St",0,0,0,0,1,N/A
1126901,"May 25, 2018","New Jersey","Forked River","1200 block of Spruce St",0,0,0,0,1,N/A
1124686,"May 24, 2018",Florida,"Saint Augustine","Pellicer Rd",0,0,0,0,1,N/A
1122855,"May 22, 2018",California,"San Diego","Potomac St and Paradise Valley Rd",0,0,0,0,1,N/A
1123378,"May 22, 2018",Illinois,Chicago,"11700 block of S Lowe Ave",0,0,0,0,1,N/A
1123221,"May 22, 2018",Connecticut,Southbury,"1317 Purchase Brook Rd",0,0,0,0,1,N/A
1122273,"May 21, 2018",Illinois,Plainfield,"1900 block of Winger Dr",0,0,0,0,1,N/A
1121967,"May 21, 2018",Michigan,Detroit,"Margareta St",0,0,0,0,1,N/A
1122613,"May 21, 2018",Michigan,Flint,"1513 Maplewood Ave",0,0,0,0,1,N/A
1119131,"May 18, 2018",Georgia,"Glynn (county)",GA-99,0,0,0,0,1,N/A
1120476,"May 18, 2018",Oregon,"Portland (Milwaukie)","10500 SE 26th Ave",0,0,0,0,1,N/A
1117817,"May 14, 2018",Pennsylvania,Altoona,"300 block of E Fairview Rd",0,0,0,0,1,N/A
1115739,"May 12, 2018",Ohio,"Dayton (Huber Heights)","6700 block of Highbury Rd",0,0,0,0,1,N/A
1111094,"May 8, 2018",California,"Los Angeles","W 42nd St and Walton Ave",0,0,0,0,1,N/A
1111661,"May 8, 2018",Ohio,Buffalo,"Mitchell Rd",0,0,0,0,1,N/A
1110756,"May 7, 2018","North Carolina","High Point","1811 Blain St",1,0,0,0,1,N/A
1105742,"May 1, 2018",Ohio,Cincinnati,"1300 block of W Galbraith Rd",0,0,0,0,1,N/A
1103358,"April 29, 2018",Kentucky,Lexington,"Deer Crossing Way",0,0,0,0,1,N/A
1104113,"April 28, 2018","North Carolina",Mooresville,"160 block of Timberland Loop",0,0,0,0,1,N/A
1102234,"April 27, 2018",Georgia,Centerville,"Jeanett Pl",0,1,0,0,1,N/A
1105443,"April 25, 2018",Connecticut,Hartford,"Monroe St",0,0,0,0,1,N/A
1099867,"April 24, 2018",Pennsylvania,"Allison Park","Miller Dr and Estates Ct",0,0,0,0,1,N/A
1098970,"April 24, 2018",California,"Los Angeles","15400 block of S Orchard Ave",1,0,0,1,1,N/A
1095105,"April 19, 2018",Ohio,Dayton,"1500 block of Wesleyan Rd",0,0,0,0,1,N/A
1093103,"April 16, 2018",California,Oxnard,"S Oxnard Blvd",0,0,0,0,2,N/A
1094283,"April 16, 2018",Illinois,Chicago,"1500 block of S Spaulding Ave",0,0,0,0,1,N/A
1092445,"April 14, 2018",Indiana,"New Haven","100 block of Court St",0,0,0,0,1,N/A
1092099,"April 13, 2018",California,Fairfield,"4400 block of Central Pl",0,0,0,1,1,N/A
1091513,"April 13, 2018",Pennsylvania,"Wilkes Barre","Lloyds Lane",0,0,0,0,1,N/A
1090730,"April 12, 2018",Illinois,Rockford,"1400 block of W Jefferson St",0,0,0,0,1,N/A
1090899,"April 11, 2018","New Jersey",Newark,"Park Ave",0,0,0,0,1,N/A
1088279,"April 9, 2018",Ohio,Niles,"Vienna Ave",0,0,0,0,1,N/A
1086880,"April 6, 2018","New Jersey","New Brunswick","Quentin Ave",0,1,0,0,1,N/A
1088050,"April 6, 2018","New Hampshire",Manchester,"73 Brockton St",0,0,0,0,1,N/A
1088263,"April 5, 2018",California,"Rancho Palos Verdes (Palos Verdes Estates)","4000 block of Via Pavion",0,0,0,0,1,N/A
1085703,"April 4, 2018",California,"Red Bluff","N Mendocino Dr",0,0,0,0,1,N/A
1085780,"April 4, 2018",Alaska,Palmer,"E Weathervane Cir",0,0,0,0,1,N/A
1083823,"April 3, 2018",California,"National City","2800 block of Prospect St",0,1,0,0,1,N/A
1084086,"April 3, 2018",Massachusetts,Harwich,"186 Long Pond Dr",0,0,0,0,1,N/A
1080632,"March 29, 2018",Indiana,Evansville,"1600 block of S Morton Ave",0,1,0,0,1,N/A
1079017,"March 27, 2018",Virginia,Chester,"3200 block of Ludgate Rd",0,0,0,0,1,N/A
1077586,"March 25, 2018",Texas,"San Antonio","7200 block of Glen Meadow",0,0,0,0,1,N/A
1077210,"March 24, 2018",Oregon,Sandy,"18000 block of Autumn Way",1,0,0,0,1,N/A
1077070,"March 22, 2018",California,"French Camp","7000 Michael Canlis Blvd",0,0,0,0,1,N/A
1075835,"March 22, 2018",Indiana,Romney,"900 E 1300 S",0,0,0,0,1,N/A
1074603,"March 20, 2018",Illinois,Chicago,"10400 block of S King Dr",0,1,0,0,1,N/A
1073582,"March 19, 2018",Illinois,Chicago,"6800 block of N Sheridan Rd",0,0,0,0,1,N/A
1071974,"March 17, 2018",Massachusetts,"North Attleboro","27 Robert V Beaupre Circle",0,0,0,0,1,N/A
1068871,"March 13, 2018","New Hampshire",Seabrook,"33 Walton Rd",0,0,0,0,1,N/A
1067643,"March 12, 2018","New Jersey",Wrightstown,"423 E Main St",0,0,0,0,1,N/A
1067091,"March 11, 2018","New Jersey",Lakewood,"1600 NJ 70",0,0,0,0,1,N/A
1067205,"March 10, 2018",Washington,Kennewick,"21000 block of Finley Rd",0,0,0,0,1,N/A
1066701,"March 9, 2018",California,Livermore,"1500 block of College Ave",0,0,0,0,1,N/A
1064549,"March 6, 2018",California,"San Francisco","Capp St",0,0,1,0,2,N/A
1064714,"March 5, 2018",California,"San Diego","4625 Texas St",0,0,0,0,1,N/A
1063688,"March 5, 2018",Ohio,Chesterland,"Sperry Rd and Sherman Rd",0,0,0,0,1,N/A
1067561,"March 5, 2018",Ohio,Madison,"1854 Perth Rd",0,0,0,0,1,N/A
1064725,"March 5, 2018","South Dakota",Aberdeen,"1800 block of S Lincoln St",0,0,0,0,1,N/A
1061921,"March 3, 2018",Florida,"Daytona Beach","201 Shady Pl",1,0,0,0,1,N/A
1062204,"March 3, 2018",Tennessee,"La Vergne","600 block of Hollandale Dr",0,0,0,0,1,N/A
1060304,"March 1, 2018",Iowa,Cresco,"700 S Elm St",1,0,0,0,1,N/A
1053077,"February 19, 2018",Michigan,Wayland,"133rd Ave and 4th St",0,0,0,0,1,N/A
1049584,"February 14, 2018",California,Oakland,"5300 block of E 8th St",0,0,0,0,1,N/A
1048817,"February 11, 2018",Pennsylvania,Harrisburg,"600 block of Boas St",0,0,0,0,1,N/A
1050470,"February 11, 2018",Nevada,"Las Vegas","E Lake Mead Blvd",0,0,0,0,1,N/A
1050910,"February 11, 2018",Maryland,Waldorf,"Michael Rd",0,0,0,0,1,N/A
1046358,"February 8, 2018",Pennsylvania,Carbondale,"129 Dundaff St",0,1,0,0,1,N/A
1046105,"February 6, 2018","New Jersey","Mount Ephraim","100 block of Cleveland Ave",0,0,0,0,1,N/A
1043103,"February 4, 2018",Texas,"Fort Worth","Silver Sage Dr",0,0,0,0,1,N/A
1043306,"February 4, 2018",Wisconsin,Waukesha,"Springdale and Watertown Rd",0,0,0,0,1,N/A
1042482,"February 3, 2018",Illinois,Belleville,"100 block of Friendly Dr",0,0,0,0,1,N/A
1042213,"February 2, 2018",Illinois,Moline,"2359 69th Ave",0,0,0,0,1,N/A
1039996,"January 31, 2018",Missouri,"Saint Ann","10634 St Charles Rock Rd",0,0,0,0,1,N/A
1041276,"January 30, 2018",Massachusetts,Eastham,"3620 State Hwy",0,1,0,0,1,N/A
1040071,"January 29, 2018",Washington,Tacoma,"S G St",0,1,0,0,1,N/A
1037916,"January 28, 2018",Virginia,Herndon,"13200 block of Ladybank Ln",0,0,0,0,1,N/A
1037982,"January 26, 2018",Virginia,"Big Stone Gap","Gibson Hill Rd",0,0,0,0,1,N/A
1035814,"January 25, 2018",Illinois,Caseyville,"8700 Botanical Ave",0,0,0,0,1,N/A
1033081,"January 21, 2018",Indiana,Jeffersonville,"1900 Viking Ct",1,0,0,0,1,N/A
1035005,"January 21, 2018",Idaho,Lapwai,"US-95 and S Tom Beall Rd",0,0,0,0,1,N/A
1031738,"January 19, 2018",Minnesota,"Saint Paul (Eagan)","2745 Hwy 55",0,0,0,0,1,N/A
1029700,"January 18, 2018",Indiana,Birdseye,"SR 64 and S Pine Ridge Rd",0,0,0,0,1,N/A
1030420,"January 18, 2018",Oklahoma,Shawnee,"101 N Union",0,0,0,0,1,N/A
1027673,"January 15, 2018",Florida,Clearwater,"5720 126th Ave N",0,0,0,0,1,N/A
1027449,"January 14, 2018","New Hampshire",Londonderry,"64 Winding Pond Rd",0,0,0,0,1,N/A
1027498,"January 13, 2018",Washington,Puyallup,"10th Ave SE",0,0,0,1,1,N/A
1028466,"January 12, 2018",California,"San Diego","Harbor Dr and Sampson St",0,0,0,0,1,N/A
1022507,"January 7, 2018",Illinois,Decatur,"3700 N Portage Pl",0,0,0,0,1,N/A
1021408,"January 5, 2018",Kansas,Manhattan,"3716 Hawthorne Woods Cir",0,1,0,0,1,N/A
1020990,"January 3, 2018",Michigan,Hartford,"47000 block of Co Rd 687",0,0,0,0,1,N/A
1019695,"January 2, 2018",Illinois,Chicago,N/A,0,0,0,0,1,N/A
1018872,"January 1, 2018",Kentucky,Sadieville,N/A,0,0,0,0,1,N/A
1018081,"December 30, 2017",Maine,Waterville,"Yeaton St",0,0,0,0,1,N/A
1014532,"December 26, 2017",Ohio,Columbus,"3894 Preserve Crossing Blvd",0,0,0,0,1,N/A
1014818,"December 26, 2017",Ohio,Canton,"5000 block of Monticello St NW",0,0,0,0,1,N/A
1014515,"December 23, 2017",California,Bakersfield,"600 block of Burnett Dr",0,1,0,0,1,N/A
1013071,"December 23, 2017",Illinois,"Richton Park","22100 Richton Rd",0,0,0,0,1,N/A
1013830,"December 22, 2017",California,Hemet,"700 block of Coral Ave",0,0,0,0,1,N/A
1011505,"December 21, 2017",Florida,Orlando,"7531 Orange Blossom Trl",0,0,0,0,1,N/A
1011502,"December 21, 2017",Florida,Miami,"1300 block of NW 2nd St",0,0,0,0,1,N/A
1010480,"December 19, 2017",Indiana,"Indianapolis (Lawrence)","10625 Pendleton Pike A12",0,2,0,0,1,N/A
1009283,"December 16, 2017",California,"La Jolla","Torrey Pines Scenic Dr",0,0,0,0,1,N/A
1010448,"December 15, 2017",Washington,Yakima,"400 block of St Helens St",0,0,0,0,1,N/A
1015459,"December 15, 2017",Idaho,Kellogg,"200 block of E Riverside Ave",0,0,0,0,1,N/A
1009204,"December 14, 2017",Illinois,Rockford,"11th St and Pershing Ave",0,0,0,0,1,N/A
1008443,"December 14, 2017",Washington,Seattle,"12500 Tukwila International Blvd",0,0,0,0,1,N/A
1006968,"December 12, 2017",Florida,"Cape Coral","NW 4th St",0,0,0,0,1,N/A
1003972,"December 6, 2017",California,"Santa Clarita","25200 block of De Wolfe Road",0,0,0,0,1,N/A
1001984,"November 30, 2017",Texas,Odessa,"2500 block of Bonita Faye Dr",0,0,0,0,1,N/A
999643,"November 30, 2017",Idaho,Nampa,"400 block of 7th Ave N",0,0,0,0,1,N/A
998923,"November 30, 2017",Wisconsin,Madison,"126 S Marquette St",0,0,0,0,1,N/A
997130,"November 28, 2017",Montana,Bozeman,"555 Zoot Enterprises Ln",0,0,0,0,1,N/A
996865,"November 27, 2017",Oklahoma,Tulsa,"3608 N Quaker Ave",0,1,0,0,1,N/A
994263,"November 24, 2017","North Dakota",Fargo,"502 Forest Ave",0,0,0,0,1,N/A
991786,"November 19, 2017",Michigan,Detroit,"9200 block of Savery Avenue",0,1,0,0,1,N/A
992330,"November 19, 2017",Texas,Lufkin,"400 block of Augusta Dr",0,0,0,0,1,N/A
991450,"November 19, 2017","West Virginia",Charleston,"Red Oak St",0,0,0,0,1,N/A
989462,"November 16, 2017",Idaho,Pocatello,"1050 N Main St",0,0,0,0,1,N/A
989018,"November 15, 2017",California,Torrance,"1000 block of West 222nd St",0,0,0,0,1,N/A
985892,"November 11, 2017",Indiana,Evansville,"3100 Woodview Ct",0,1,0,0,1,N/A
983434,"November 7, 2017",Washington,Prosser,"229 Canyon Dr",0,0,0,0,1,N/A
979240,"November 3, 2017",California,"San Bernardino","3500 block of 21st St",0,2,0,0,3,N/A
979309,"November 2, 2017",California,Inglewood,"W Queen St and N Oak St",0,0,0,0,1,N/A
978748,"November 1, 2017",Maine,Bangor,"204 Union St",0,0,0,0,1,N/A
977712,"October 31, 2017",Michigan,Colon,"32000 block of Eleanor Dr",0,0,0,0,1,N/A
977661,"October 31, 2017",Illinois,Chicago,"7000 W Grand Ave",0,1,0,0,1,N/A
972423,"October 25, 2017",Florida,"West Palm Beach","Stacy St and Haverhill Rd",0,2,0,0,1,N/A
962133,"October 17, 2017",Missouri,Joplin,"1501 S Jackson Ave",0,0,0,0,1,N/A
953251,"October 5, 2017",Illinois,Chicago,"7600 S Lowe Ave",0,0,0,0,1,N/A
954319,"October 4, 2017",Missouri,"Saint Louis","3000 block of Chippewa St",0,0,0,0,1,N/A
945763,"September 30, 2017",Washington,Seattle,"NW 54th St and 32nd Ave NW",0,0,0,0,1,N/A
944428,"September 29, 2017",Illinois,Chicago,"2200 S Kildare Ave",1,0,0,0,1,N/A
945841,"September 29, 2017",Washington,Seattle,"11200 block of Fremont Ave N",0,0,0,1,1,N/A
945935,"September 28, 2017","New York",Buffalo,"1200 block of Michigan Ave",0,0,0,0,1,N/A
943282,"September 26, 2017","New Jersey",Jackson,"32 Eucalyptus Court",0,0,0,0,1,N/A
941701,"September 25, 2017",California,"Rancho Palos Verdes","6400 block of Sea Cove Dr",0,0,0,0,1,N/A
942657,"September 25, 2017",Illinois,Peru,"US 6 and Pike St",0,0,0,0,1,N/A
941070,"September 24, 2017",Michigan,Cadillac,"Sunnyside Dr",0,0,0,0,1,N/A
940965,"September 23, 2017",Virginia,Chesterfield,"7000 block of Velvet Antler",0,0,0,0,1,N/A
939918,"September 22, 2017",California,"Los Banos","1700 block of Plow Camp Rd",0,0,0,0,1,N/A
938989,"September 21, 2017",Missouri,Joplin,"132 S Saint Louis Ave",0,0,0,0,1,N/A
937178,"September 18, 2017",Georgia,Atlanta,"Meadowview Dr",0,0,0,0,1,N/A
935040,"September 15, 2017",Pennsylvania,"Mount Joy","400 block of S Plum",0,0,0,0,1,N/A
932501,"September 11, 2017",California,Palmdale,"6th St E and Ave Q-12",0,0,0,0,1,N/A
932400,"September 9, 2017",Illinois,Rosamond,N/A,0,0,0,0,1,N/A
929462,"September 6, 2017",Kansas,Wichita,"100 block of N Main",0,0,0,0,1,N/A
929822,"September 6, 2017",Oklahoma,Owasso,"11300 N 106th E",0,0,0,0,1,N/A
928571,"September 5, 2017",Oregon,Portland,"14200 block of SE Stark St",0,0,0,0,1,N/A
925233,"September 1, 2017",Utah,"Salt Lake City","450 E and 500 S",0,0,0,0,1,N/A
923000,"August 28, 2017",Ohio,"Cincinnati (Oakley)","Williard Ave and Edwards Rd",0,0,0,0,1,N/A
922445,"August 27, 2017",Wisconsin,Wausau,"1000 block of McIntosh",0,0,0,0,1,N/A
922117,"August 27, 2017",Massachusetts,Blackstone,"Rayner St",0,0,0,0,1,N/A
921854,"August 26, 2017",Iowa,"Cedar Rapids","1010 17th St SW",0,0,0,0,1,N/A
919913,"August 23, 2017","New Hampshire",Lebanon,"20 Wolf Rd",0,0,0,0,1,N/A
921839,"August 23, 2017",Iowa,"Cedar Rapids","500 15th Ave SW",0,0,0,0,1,N/A
916172,"August 18, 2017",Texas,"San Antonio","Silvercrest Dr and W Horseshoe Bend",0,0,0,0,1,N/A
912295,"August 13, 2017",Indiana,Connersville,"2000 block of Indiana Ave",0,0,0,0,1,N/A
911060,"August 11, 2017",Pennsylvania,Philadelphia,"5500 block of Walton Ave",0,1,0,0,1,N/A
911744,"August 11, 2017",Oregon,Eugene,"1000 Valley River Way",0,0,0,0,1,N/A
908915,"August 8, 2017",Pennsylvania,"Plymouth Meeting","300 block of Cambridge Rd",0,0,0,0,4,N/A
908333,"August 7, 2017",Indiana,Indianapolis,"3400 block of Kinnear Ave",0,0,0,0,1,N/A
903286,"August 1, 2017",Missouri,"Kansas City","3000 block of Lister Ave",0,0,0,0,1,N/A
903989,"July 30, 2017",Texas,Waco,"3800 block of Acree St",0,0,0,0,1,N/A
901929,"July 29, 2017",Texas,Joshua,"5000 block of Grand Ranch Dr",0,0,0,0,1,N/A
898461,"July 22, 2017",Oklahoma,Vinita,N/A,0,0,0,0,1,N/A
895099,"July 20, 2017",Utah,Orem,"515 E 1834 S",0,1,0,0,1,N/A
894798,"July 19, 2017",Florida,"North Port","3300 block of Needles Terrace",0,1,0,0,1,N/A
893268,"July 17, 2017",Alabama,Birmingham,"I-59 and Ensley",0,0,0,0,1,N/A
891727,"July 15, 2017",Minnesota,"Fergus Falls","700 block of N Vine St",0,0,0,0,1,N/A
890270,"July 12, 2017",Washington,Spokane,"1000 block of E Sanson Ave",0,0,0,0,1,N/A
888626,"July 11, 2017",Illinois,Chicago,"8400 block of S Luella",0,0,0,0,1,N/A
887114,"July 10, 2017",California,Anaheim,"700 block of N Olive St",0,1,0,0,1,N/A
888696,"July 7, 2017",California,"Los Angeles","200 N Main St",0,0,0,0,1,N/A
884656,"July 5, 2017",Colorado,Denver,"800 block of Dale Ct",0,0,0,0,1,N/A
883781,"July 5, 2017",Texas,"Fort Worth (Benbrook)","200 block of San Angelo Ave",1,1,0,0,1,N/A
