,Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Year,dates_proccessed,Suspect Surrendered,Suspect Captured,Suspects Suicide,Suspects Killed by Cop,Police Action Index,Police Action Index Normalized
160,1479395,"August 13, 2019",Washington,Tacoma,E 38th St and E Roosevelt Ave,2,3,0,0,0,,2019,2019-08-13,0,0,0,0,-0.55,-0.0008391181630940577
161,1478480,"August 12, 2019",Mississippi,Greenwood,200 Young St,0,4,0,0,1,,2019,2019-08-12,0,1,0,0,0.8,0.001220535509954993
162,1475924,"August 11, 2019",Illinois,Chicago,3500 block of W Lake St,0,6,0,0,0,,2019,2019-08-11,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
163,1475361,"August 10, 2019",Virginia,Richmond,6346 Midlothian Turnpike,0,4,0,0,0,,2019,2019-08-10,0,0,0,0,-0.2,-0.00030513387748874824
164,1476271,"August 10, 2019",California,San Francisco,1100 Fillmore St,0,4,0,0,0,,2019,2019-08-10,0,0,0,0,-0.2,-0.00030513387748874824
165,1475208,"August 9, 2019",Illinois,Chicago,7300 block of S Artesian Ave,0,4,0,0,0,,2019,2019-08-09,0,0,0,0,-0.2,-0.00030513387748874824
166,1472641,"August 7, 2019",Missouri,Saint Louis,4900 block of Plover Ave,3,1,0,0,0,,2019,2019-08-07,0,0,0,0,-0.6500000000000001,-0.000991685101838432
167,1469344,"August 5, 2019",New York,Brooklyn,216 Buffalo Ave,0,4,0,0,0,,2019,2019-08-05,0,0,0,0,-0.2,-0.00030513387748874824
168,1527721,"August 4, 2019",Louisiana,Lake Charles,110 Pryce St,0,4,0,0,5,,2019,2019-08-04,0,5,0,0,4.8,0.007323213059729957
169,1468190,"August 4, 2019",Illinois,Chicago,1800 S Kildare Ave,1,7,0,0,0,,2019,2019-08-04,0,0,0,0,-0.55,-0.0008391181630940577
170,1468799,"August 4, 2019",Tennessee,Memphis,443 E Shelby Dr,1,3,0,0,0,,2019,2019-08-04,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
171,1468091,"August 4, 2019",Illinois,Chicago,2900 block of W Roosevelt Rd,0,7,0,0,0,,2019,2019-08-04,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
172,1467828,"August 4, 2019",Ohio,Dayton,419 E 5th St,9,17,1,0,0,,2019,2019-08-04,0,0,0,1,-2.0500000000000003,-0.00312762224425967
173,1466705,"August 3, 2019",Texas,El Paso,7101 Gateway Blvd,23,23,0,0,1,,2019,2019-08-03,0,1,0,0,-4.750000000000001,-0.007246929590357771
174,1467157,"August 2, 2019",Virginia,Suffolk,200 block of N Broad St,1,3,1,0,0,,2019,2019-08-02,0,0,1,0,-0.050000000000000044,-7.628346937218713e-05
175,1462317,"July 30, 2019",Ohio,Columbus,1280 E Long St,0,5,0,0,0,,2019,2019-07-30,0,0,0,0,-0.25,-0.00038141734686093526
176,1460630,"July 28, 2019",Pennsylvania,Philadelphia,2600 block of Carroll St,1,5,0,0,0,,2019,2019-07-28,0,0,0,0,-0.45,-0.0006865512243496836
177,1460448,"July 28, 2019",California,Gilroy,7050 Miller Ave,3,17,1,0,0,,2019,2019-07-28,0,0,1,0,-1.1500000000000001,-0.0017545197955603025
178,1461352,"July 28, 2019",Wisconsin,Chippewa Falls,16964 54th Ave,4,2,1,0,0,,2019,2019-07-28,0,0,1,0,-0.6000000000000001,-0.0009154016324662448
179,1459941,"July 28, 2019",District of Columbia,Washington,637 T St NW,0,4,0,0,1,,2019,2019-07-28,0,1,0,0,0.8,0.001220535509954993
180,1460726,"July 28, 2019",Illinois,Chicago,3938 W Roosevelt Rd,0,4,0,0,0,,2019,2019-07-28,0,0,0,0,-0.2,-0.00030513387748874824
181,1459389,"July 27, 2019",Kansas,Wichita,505 N Rock Rd,1,3,0,0,1,,2019,2019-07-27,0,1,0,0,0.6499999999999999,0.0009916851018384315
182,1459718,"July 27, 2019",New York,Brooklyn,1555 Linden Blvd,1,11,0,0,1,,2019,2019-07-27,0,1,0,0,0.25,0.00038141734686093526
183,1459201,"July 26, 2019",Washington,Kennewick,E 10th Ave,1,3,0,0,0,,2019,2019-07-26,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
184,1457165,"July 25, 2019",California,Canoga Park,21901 Roscoe Boulevard,4,2,0,0,1,,2019,2019-07-25,0,1,0,0,0.09999999999999998,0.00015256693874437407
185,1453327,"July 21, 2019",Illinois,Chicago,3900 block of Roosevelt Rd,0,4,0,0,0,,2019,2019-07-21,0,0,0,0,-0.2,-0.00030513387748874824
186,1453884,"July 21, 2019",District of Columbia,Washington,2300 block of 15th St NE,0,4,0,0,0,,2019,2019-07-21,0,0,0,0,-0.2,-0.00030513387748874824
187,1452654,"July 20, 2019",Pennsylvania,Clairton,501 Waddell Ave,0,4,0,0,0,,2019,2019-07-20,0,0,0,0,-0.2,-0.00030513387748874824
188,1452617,"July 20, 2019",Illinois,Chicago,2401 N Lake Shore Dr,0,7,0,0,0,,2019,2019-07-20,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
189,1450767,"July 18, 2019",Illinois,Chicago,3427 W Fulton Blvd,1,3,0,0,0,,2019,2019-07-18,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
190,1450124,"July 17, 2019",Texas,Lubbock,N Elder Ave and E Colgate St,1,3,0,0,3,,2019,2019-07-17,0,3,0,0,2.65,0.004043023876725914
191,1449602,"July 16, 2019",Texas,San Antonio,6989 San Pedro Ave,0,4,0,0,1,,2019,2019-07-16,0,1,0,0,0.8,0.001220535509954993
192,1448578,"July 15, 2019",Georgia,Atlanta,1572 Hardee St NE,0,4,0,0,0,,2019,2019-07-15,0,0,0,0,-0.2,-0.00030513387748874824
193,1447456,"July 14, 2019",Illinois,Chicago,4600 block of W Erie St,0,4,0,0,0,,2019,2019-07-14,0,0,0,0,-0.2,-0.00030513387748874824
194,1446611,"July 13, 2019",Illinois,Chicago,7900 block of S Loomis Blvd,1,4,0,0,0,,2019,2019-07-13,0,0,0,0,-0.4,-0.0006102677549774965
195,1447057,"July 13, 2019",Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7,0,0,0,,2019,2019-07-13,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
196,1445066,"July 11, 2019",Texas,Houston,5901 Royal Palms St,0,4,0,0,0,,2019,2019-07-11,0,0,0,0,-0.2,-0.00030513387748874824
197,1441967,"July 8, 2019",District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2,0,0,0,,2019,2019-07-08,0,0,0,0,-0.5,-0.0007628346937218705
198,1441565,"July 7, 2019",Michigan,Flint,Clio Rd and Myrtle St,0,6,0,0,0,,2019,2019-07-07,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
199,1441613,"July 7, 2019",Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5,0,0,0,,2019,2019-07-07,0,0,0,0,-0.25,-0.00038141734686093526
200,1441396,"July 7, 2019",Illinois,Chicago,5600 block of S Paulina St,0,4,0,0,0,,2019,2019-07-07,0,0,0,0,-0.2,-0.00030513387748874824
201,1441296,"July 7, 2019",Illinois,Chicago,600 block of W 61st Pl,0,4,0,0,0,,2019,2019-07-07,0,0,0,0,-0.2,-0.00030513387748874824
202,1441317,"July 7, 2019",New Mexico,Albuquerque,211 Gold Ave SW,0,4,0,0,0,,2019,2019-07-07,0,0,0,0,-0.2,-0.00030513387748874824
203,1441427,"July 6, 2019",California,San Jose,3036 Quinto Way,0,4,0,0,0,,2019,2019-07-06,0,0,0,0,-0.2,-0.00030513387748874824
204,1441721,"July 6, 2019",Missouri,Saint Louis,1921 Chambers Rd,5,0,0,0,1,,2019,2019-07-06,0,1,0,0,0.0,0.0
205,1440510,"July 5, 2019",Massachusetts,Boston,Maple St,0,6,0,0,0,,2019,2019-07-05,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
206,1440879,"July 5, 2019",Nevada,Reno,600 block of Spokane St,1,3,0,2,3,,2019,2019-07-05,0,3,0,0,2.65,0.004043023876725914
207,1439593,"July 5, 2019",Illinois,Chicago,1600 block of E 67th St,0,5,0,0,0,,2019,2019-07-05,0,0,0,0,-0.25,-0.00038141734686093526
208,1440257,"July 5, 2019",New York,Brooklyn,Elton St and Belmont Ave,0,4,0,0,0,,2019,2019-07-05,0,0,0,0,-0.2,-0.00030513387748874824
209,1440765,"July 4, 2019",Illinois,Rockford,1100 block of Preston St,0,4,0,0,0,,2019,2019-07-04,0,0,0,0,-0.2,-0.00030513387748874824
210,1439737,"July 4, 2019",California,Los Angeles,1900 block of Adair St,0,4,0,0,0,,2019,2019-07-04,0,0,0,0,-0.2,-0.00030513387748874824
211,1438971,"July 4, 2019",Illinois,Chicago,800 block of N Homan Ave,1,3,0,0,1,,2019,2019-07-04,0,1,0,0,0.6499999999999999,0.0009916851018384315
212,1439765,"July 4, 2019",California,Fresno,4700 block of E Hamilton Ave,1,3,0,0,0,,2019,2019-07-04,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
213,1439042,"July 3, 2019",Texas,Katy,5507 Everhart Manor Ln,1,3,1,0,0,,2019,2019-07-03,0,0,1,0,-0.050000000000000044,-7.628346937218713e-05
214,1438602,"July 2, 2019",Missouri,Saint Louis (Wellston),6250 Page Ave,0,4,0,0,0,,2019,2019-07-02,0,0,0,0,-0.2,-0.00030513387748874824
215,1437094,"July 1, 2019",Maryland,Baltimore,1200 block of N Luzerne Ave,0,4,0,0,0,,2019,2019-07-01,0,0,0,0,-0.2,-0.00030513387748874824
216,1435804,"June 30, 2019",California,Oakland,3000 block of Brookdale Ave,0,4,0,0,0,,2019,2019-06-30,0,0,0,0,-0.2,-0.00030513387748874824
217,1436545,"June 30, 2019",California,Yucaipa,12700 block of California St,0,5,0,0,0,,2019,2019-06-30,0,0,0,0,-0.25,-0.00038141734686093526
218,1436254,"June 30, 2019",Texas,Dallas,3535 Munger Ave,2,2,0,0,0,,2019,2019-06-30,0,0,0,0,-0.5,-0.0007628346937218705
219,1435578,"June 30, 2019",New York,Bay Shore,Farragut Ave,0,6,0,0,0,,2019,2019-06-30,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
220,1435041,"June 29, 2019",Connecticut,Hartford,Judson St and Martin St,0,4,0,0,0,,2019,2019-06-29,0,0,0,0,-0.2,-0.00030513387748874824
221,1435297,"June 29, 2019",Louisiana,Gray,2700 block of W Park Ave,0,4,0,0,0,,2019,2019-06-29,0,0,0,0,-0.2,-0.00030513387748874824
222,1434931,"June 29, 2019",Illinois,Chicago,2400 block of W Jackson Blvd,0,5,0,0,0,,2019,2019-06-29,0,0,0,0,-0.25,-0.00038141734686093526
223,1435028,"June 29, 2019",Louisiana,Baton Rouge,7132 Florida Blvd,0,7,0,0,1,,2019,2019-06-29,0,1,0,0,0.6499999999999999,0.0009916851018384315
224,1434882,"June 28, 2019",New Jersey,Paterson,50 block of Jefferson St,0,4,0,0,0,,2019,2019-06-28,0,0,0,0,-0.2,-0.00030513387748874824
225,1434602,"June 28, 2019",Connecticut,Hamden,937 Choate Ave,0,5,0,0,0,,2019,2019-06-28,0,0,0,0,-0.25,-0.00038141734686093526
226,1434971,"June 28, 2019",Georgia,Atlanta,Ira St and Bass St SW,0,7,0,0,0,,2019,2019-06-28,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
227,1434893,"June 28, 2019",New Jersey,Jersey City,167 Armstrong Ave,0,4,0,0,0,,2019,2019-06-28,0,0,0,0,-0.2,-0.00030513387748874824
228,1435217,"June 28, 2019",Minnesota,Saint Paul,909 Desoto St,0,5,0,0,0,,2019,2019-06-28,0,0,0,0,-0.25,-0.00038141734686093526
229,1432989,"June 27, 2019",Georgia,Atlanta,600 block of Parkway Dr,0,7,0,0,0,,2019,2019-06-27,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
230,1433857,"June 26, 2019",Wisconsin,Milwaukee,2800 block of N 34th St,0,4,0,0,0,,2019,2019-06-26,0,0,0,0,-0.2,-0.00030513387748874824
231,1432930,"June 26, 2019",Ohio,Akron,900 block of Rowe St,1,3,0,0,5,,2019,2019-06-26,0,5,0,0,4.65,0.007094362651613397
232,1429810,"June 23, 2019",California,San Jose,568 Habbitts Court,4,0,1,0,0,,2019,2019-06-23,0,0,1,0,-0.5,-0.0007628346937218705
233,1429475,"June 23, 2019",California,La Jolla,7500 block of Draper Ave,1,3,0,0,2,,2019,2019-06-23,0,2,0,0,1.65,0.002517354489282173
234,1429047,"June 23, 2019",Indiana,South Bend,1150 E Mishawaka Ave,1,10,0,0,1,,2019,2019-06-23,0,1,0,0,0.30000000000000004,0.0004577008162331224
235,1429480,"June 23, 2019",Ohio,Columbus,1767 Genessee Ave,0,5,0,0,0,,2019,2019-06-23,0,0,0,0,-0.25,-0.00038141734686093526
236,1429338,"June 23, 2019",South Carolina,Abbeville,1108 Cambridge St,3,1,0,0,1,,2019,2019-06-23,0,1,0,0,0.34999999999999987,0.0005339842856053092
237,1429399,"June 22, 2019",Virginia,Hampton,1st St and E Pembroke Ave,0,4,0,0,1,,2019,2019-06-22,0,1,0,0,0.8,0.001220535509954993
238,1429022,"June 22, 2019",Pennsylvania,Philadelphia,2400 block of Moore St,0,4,0,0,0,,2019,2019-06-22,0,0,0,0,-0.2,-0.00030513387748874824
239,1428595,"June 22, 2019",Maryland,Baltimore,800 block of N Port St,1,4,0,0,0,,2019,2019-06-22,0,0,0,0,-0.4,-0.0006102677549774965
240,1428788,"June 21, 2019",Michigan,Saginaw,1506 N Charles St,1,3,0,0,0,,2019,2019-06-21,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
241,1427483,"June 21, 2019",Illinois,Chicago,6300 block of S King Dr,0,4,0,0,0,,2019,2019-06-21,0,0,0,0,-0.2,-0.00030513387748874824
242,1428047,"June 21, 2019",California,Santa Maria,519  West Taylor St,4,0,1,0,0,,2019,2019-06-21,0,0,1,0,-0.5,-0.0007628346937218705
243,1428229,"June 21, 2019",California,Richmond,700 block of 14th St,0,5,0,0,0,,2019,2019-06-21,0,0,0,0,-0.25,-0.00038141734686093526
244,1426537,"June 20, 2019",Pennsylvania,Allentown,343 Hamilton St,0,10,0,0,2,,2019,2019-06-20,0,2,0,0,1.5,0.002288504081165612
245,1425193,"June 18, 2019",New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4,0,0,0,,2019,2019-06-18,0,0,0,0,-0.4,-0.0006102677549774965
246,1425161,"June 17, 2019",Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,0,0,0,,2019,2019-06-17,0,0,0,0,-0.2,-0.00030513387748874824
247,1424957,"June 17, 2019",Tennessee,Memphis,2872 Coach Dr,0,5,0,0,0,,2019,2019-06-17,0,0,0,0,-0.25,-0.00038141734686093526
248,1423697,"June 16, 2019",Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5,0,0,0,,2019,2019-06-16,0,0,0,0,-0.45,-0.0006865512243496836
249,1423330,"June 16, 2019",Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,0,0,0,,2019,2019-06-16,0,0,0,0,-0.5,-0.0007628346937218705
250,1423435,"June 16, 2019",Iowa,Des Moines,1200 block of Sampson St,0,6,0,0,0,,2019,2019-06-16,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
251,1422981,"June 15, 2019",Louisiana,Shreveport,2500 block of Hollywood Ave,0,4,0,0,0,,2019,2019-06-15,0,0,0,0,-0.2,-0.00030513387748874824
252,1420933,"June 12, 2019",North Carolina,Charlotte,305 N Graham St,1,3,0,0,2,,2019,2019-06-12,0,2,0,0,1.65,0.002517354489282173
253,1419305,"June 11, 2019",Colorado,Aurora,12500 block of E Kansas Pl,0,4,0,0,0,,2019,2019-06-11,0,0,0,0,-0.2,-0.00030513387748874824
254,1420432,"June 11, 2019",Georgia,Savannah,6900 Block of Damascus Rd,2,2,0,0,1,,2019,2019-06-11,0,1,0,0,0.5,0.0007628346937218705
255,1418533,"June 9, 2019",Ohio,Cleveland,17218 Tarkington Ave,1,3,0,0,0,,2019,2019-06-09,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
256,1418548,"June 9, 2019",New York,Buffalo,2081 Niagara St,0,4,0,0,0,,2019,2019-06-09,0,0,0,0,-0.2,-0.00030513387748874824
257,1418457,"June 9, 2019",Tennessee,Henning,265 N Main St,1,3,0,0,0,,2019,2019-06-09,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
258,1418180,"June 8, 2019",Washington,White Swan,5151 Medicine Valley Rd,5,2,0,0,2,,2019,2019-06-08,0,2,0,0,0.8999999999999999,0.001373102448699367
259,1417570,"June 8, 2019",Illinois,Chicago,3500 block of W North Ave,0,4,0,0,0,,2019,2019-06-08,0,0,0,0,-0.2,-0.00030513387748874824
260,1417716,"June 7, 2019",Texas,Austin,8220 TX-71,0,5,0,0,1,,2019,2019-06-07,0,1,0,0,0.75,0.001144252040582806
261,1416374,"June 6, 2019",Illinois,Chicago,2500 block of N Lake Shore Dr,1,3,0,0,0,,2019,2019-06-06,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
262,1415399,"June 5, 2019",California,Santa Rosa,828 W 9th Street,0,4,0,0,3,,2019,2019-06-05,0,3,0,0,2.8,0.004271874284842474
263,1412419,"June 1, 2019",South Carolina,Allendale,473 Main St S,0,5,0,0,0,,2019,2019-06-01,0,0,0,0,-0.25,-0.00038141734686093526
264,1411598,"June 1, 2019",Illinois,Chicago,300 block of East Chicago Ave,0,4,0,0,0,,2019,2019-06-01,0,0,0,0,-0.2,-0.00030513387748874824
265,1411408,"June 1, 2019",Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3,0,0,1,,2019,2019-06-01,0,1,0,0,0.6499999999999999,0.0009916851018384315
266,1412243,"June 1, 2019",Illinois,Chicago,5600 block of West Madison St,0,4,0,0,0,,2019,2019-06-01,0,0,0,0,-0.2,-0.00030513387748874824
267,1411963,"June 1, 2019",Georgia,Atlanta,12 Broad Street,0,4,0,1,0,,2019,2019-06-01,0,0,0,0,-0.2,-0.00030513387748874824
268,1412430,"June 1, 2019",Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,0,0,2,,2019,2019-06-01,0,2,0,0,1.4,0.002135937142421237
269,1410442,"May 31, 2019",Virginia,Virginia Beach,2405 Courthouse Drive,12,4,1,0,0,,2019,2019-05-31,0,0,0,1,-2.0000000000000004,-0.003051338774887483
270,1411661,"May 31, 2019",California,West Covina,306 N Hollow Ave,1,3,0,0,1,,2019,2019-05-31,0,1,0,0,0.6499999999999999,0.0009916851018384315
271,1410329,"May 30, 2019",Illinois,Robbins,14000 block of Grace Ave,0,5,0,0,0,,2019,2019-05-30,0,0,0,0,-0.25,-0.00038141734686093526
272,1408289,"May 29, 2019",Texas,Cleveland,26311 TX-321,2,2,1,0,0,,2019,2019-05-29,0,0,1,0,-0.2,-0.00030513387748874824
273,1409255,"May 29, 2019",Louisiana,Reserve,300 block of Homewood Place,1,3,0,0,2,,2019,2019-05-29,0,2,0,0,1.65,0.002517354489282173
274,1407941,"May 27, 2019",Missouri,Saint Louis,5900 block of Goodfellow Blvd,2,2,0,0,0,,2019,2019-05-27,0,0,0,0,-0.5,-0.0007628346937218705
275,1406330,"May 27, 2019",District of Columbia,Washington,1200 block of Sumner Rd SE,0,5,0,0,0,,2019,2019-05-27,0,0,0,0,-0.25,-0.00038141734686093526
276,1407189,"May 27, 2019",New Jersey,Trenton,100 block of Walnut St,1,5,0,0,0,,2019,2019-05-27,0,0,0,0,-0.45,-0.0006865512243496836
277,1405445,"May 26, 2019",District of Columbia,Washington,3509 Wheeler Rd SE,1,3,0,0,0,,2019,2019-05-26,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
278,1405749,"May 26, 2019",Virginia,La Crosse,800 block of Alvis Road,0,5,0,0,3,,2019,2019-05-26,0,3,0,0,2.75,0.004195590815470288
279,1406070,"May 26, 2019",California,Stockton,600 block of E Oak St,1,3,0,0,0,,2019,2019-05-26,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
280,1404417,"May 25, 2019",New Jersey,Trenton,225 Brunswick Ave,0,9,0,0,0,,2019,2019-05-25,0,0,0,0,-0.45,-0.0006865512243496836
281,1404580,"May 25, 2019",Michigan,Detroit,3400 block of Devonshire,3,2,0,0,1,,2019,2019-05-25,0,1,0,0,0.29999999999999993,0.00045770081623312223
282,1405196,"May 25, 2019",Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,0,0,0,,2019,2019-05-25,0,0,0,0,-0.65,-0.0009916851018384317
283,1405317,"May 25, 2019",Maryland,Baltimore,500 block of N Belnord Ave,0,4,0,0,0,,2019,2019-05-25,0,0,0,0,-0.2,-0.00030513387748874824
284,1405221,"May 25, 2019",Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,0,0,0,,2019,2019-05-25,0,0,0,0,-0.25,-0.00038141734686093526
285,1400095,"May 20, 2019",Oklahoma,Tulsa,8118 E 16th St,2,2,0,0,1,,2019,2019-05-20,0,1,0,0,0.5,0.0007628346937218705
286,1400146,"May 20, 2019",Louisiana,Alexandria,1900 block of Bacon Street,1,4,0,0,1,,2019,2019-05-20,0,1,0,0,0.6,0.0009154016324662447
287,1400561,"May 20, 2019",Ohio,Columbus,2424 Sullivant Ave,0,4,0,0,0,,2019,2019-05-20,0,0,0,0,-0.2,-0.00030513387748874824
288,1399820,"May 19, 2019",Oregon,Portland,226 SE Madison St,0,5,0,0,0,,2019,2019-05-19,0,0,0,0,-0.25,-0.00038141734686093526
289,1399017,"May 18, 2019",Mississippi,Cascilla,700 Leverette Ln,0,4,1,0,0,,2019,2019-05-18,0,0,0,1,0.39999999999999997,0.0006102677549774964
290,1398553,"May 18, 2019",Alabama,Atmore,100 Martin Luther King Avenue,1,8,0,0,2,,2019,2019-05-18,0,2,0,0,1.4,0.002135937142421237
291,1399346,"May 18, 2019",North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,0,0,1,,2019,2019-05-18,0,1,0,0,0.3999999999999999,0.0006102677549774963
292,1398593,"May 18, 2019",California,Long Beach,1616 West Pacific Coast Highway,1,4,0,0,0,,2019,2019-05-18,0,0,0,0,-0.4,-0.0006102677549774965
293,1398584,"May 18, 2019",Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,0,0,1,,2019,2019-05-18,0,1,0,0,0.5,0.0007628346937218705
294,1400934,"May 18, 2019",Nebraska,Omaha,2825 Y St,0,4,0,0,0,,2019,2019-05-18,0,0,0,0,-0.2,-0.00030513387748874824
295,1398538,"May 18, 2019",Indiana,Muncie,2410 W. Euclid Ave,1,6,0,0,1,,2019,2019-05-18,0,1,0,0,0.5,0.0007628346937218705
296,1398876,"May 17, 2019",California,Sacramento,7326 Stockton Blvd,1,3,0,0,0,,2019,2019-05-17,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
297,1397521,"May 16, 2019",Ohio,Cleveland,9500 Cardwell Ave,0,4,0,0,0,,2019,2019-05-16,0,0,0,0,-0.2,-0.00030513387748874824
298,1396491,"May 15, 2019",Louisiana,Saint Rose,100 block of St. Rose Ave,0,4,0,0,1,,2019,2019-05-15,0,1,0,0,0.8,0.001220535509954993
299,1395560,"May 14, 2019",California,Los Angeles,1248 W 47th St,0,4,0,0,0,,2019,2019-05-14,0,0,0,0,-0.2,-0.00030513387748874824
300,1393960,"May 13, 2019",Louisiana,New Orleans,2100 block of 4th St,0,4,0,0,1,,2019,2019-05-13,0,1,0,0,0.8,0.001220535509954993
301,1394330,"May 13, 2019",Missouri,Saint Louis,4047 Shreve Ave,4,1,0,0,0,,2019,2019-05-13,0,0,0,0,-0.8500000000000001,-0.00129681897932718
302,1392923,"May 11, 2019",Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,0,0,1,,2019,2019-05-11,0,1,0,0,0.8,0.001220535509954993
303,1391971,"May 10, 2019",Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5,0,0,0,,2019,2019-05-10,0,0,0,0,-0.25,-0.00038141734686093526
304,1392313,"May 10, 2019",Missouri,Saint Louis,4000 block of Ashland Ave,0,6,0,0,0,,2019,2019-05-10,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
305,1390764,"May 8, 2019",Indiana,Indianapolis,Roache St and Rader St,0,4,0,0,0,,2019,2019-05-08,0,0,0,0,-0.2,-0.00030513387748874824
306,1389220,"May 7, 2019",Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,0,0,2,,2019,2019-05-07,0,2,0,0,1.4,0.002135937142421237
307,1386962,"May 5, 2019",New Jersey,North Bergen,2033 45th Street,1,3,0,1,1,,2019,2019-05-05,0,1,0,0,0.6499999999999999,0.0009916851018384315
308,1387170,"May 5, 2019",California,Oceano,1001 Cabrillo Hwy,0,6,0,0,1,,2019,2019-05-05,0,1,0,0,0.7,0.0010679685712106186
309,1386510,"May 4, 2019",Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,0,0,0,,2019,2019-05-04,0,0,0,0,-0.4,-0.0006102677549774965
310,1386929,"May 4, 2019",Indiana,Indianapolis,101 W Maryland St,0,4,0,0,0,,2019,2019-05-04,0,0,0,0,-0.2,-0.00030513387748874824
311,1387245,"May 4, 2019",California,Stockton,5105 Holiday Dr,1,4,0,0,0,,2019,2019-05-04,0,0,0,0,-0.4,-0.0006102677549774965
312,1386575,"May 4, 2019",Delaware,Wilmington,W 27th St and Tatnall St,0,4,0,0,0,,2019,2019-05-04,0,0,0,0,-0.2,-0.00030513387748874824
313,1386481,"May 3, 2019",Texas,Dallas,5400 Cedar Springs Rd,1,3,0,0,0,,2019,2019-05-03,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
314,1386085,"May 3, 2019",Maryland,Baltimore,1900 block of Ramsay St,0,5,0,0,0,,2019,2019-05-03,0,0,0,0,-0.25,-0.00038141734686093526
315,1385642,"May 3, 2019",Maryland,Baltimore,2500 block of E Biddle St,0,4,0,0,3,,2019,2019-05-03,0,3,0,0,2.8,0.004271874284842474
316,1384553,"May 1, 2019",Massachusetts,Boston,32 Windermere Rd,1,3,0,0,0,,2019,2019-05-01,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
317,1383752,"April 30, 2019",North Carolina,Charlotte,9214 South Library Ln,2,4,0,0,1,,2019,2019-04-30,0,1,0,0,0.3999999999999999,0.0006102677549774963
318,1381857,"April 28, 2019",Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,0,0,0,,2019,2019-04-28,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
319,1382711,"April 28, 2019",Ohio,West Chester,4637 Wyndtree Dr,4,0,0,0,1,,2019,2019-04-28,0,1,0,0,0.19999999999999996,0.00030513387748874813
320,1382099,"April 28, 2019",Alabama,Birmingham,514 19th St Ensley,0,4,0,0,0,,2019,2019-04-28,0,0,0,0,-0.2,-0.00030513387748874824
321,1381979,"April 28, 2019",Maryland,Baltimore,2544 Edmondson Ave,1,7,0,0,0,,2019,2019-04-28,0,0,0,0,-0.55,-0.0008391181630940577
322,1381771,"April 27, 2019",Mississippi,Jackson,700 block of Monterey St,1,3,0,0,0,,2019,2019-04-27,0,0,0,0,-0.35000000000000003,-0.0005339842856053094
323,1381273,"April 27, 2019",California,Poway,16934 Chabad Way,1,3,0,0,1,,2019,2019-04-27,0,1,0,0,0.6499999999999999,0.0009916851018384315
324,1381734,"April 27, 2019",California,Los Angeles,700 N San Fernando Rd,0,6,0,0,0,,2019,2019-04-27,0,0,0,0,-0.30000000000000004,-0.0004577008162331224
