"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2781944,"December 16, 2023","South Carolina",Blythewood,"Sand Oak Ct",0,1,0,0,1,N/A
2781063,"December 16, 2023",Arizona,Tucson,"900 block of E Fort Lowell Rd",0,1,0,0,1,N/A
2780538,"December 16, 2023",California,Sacramento,"1689 Arden Wy",0,1,0,0,1,N/A
2781790,"December 16, 2023",Illinois,Collinsville,"1042 Lafayette Ct",0,1,0,0,1,N/A
2780719,"December 16, 2023",Virginia,Petersburg,"2100 block of Walton St",0,1,0,0,1,N/A
2780373,"December 16, 2023",Texas,Austin,"2901 S Capital of Texas Hwy",0,1,0,0,1,N/A
2780013,"December 16, 2023",Alabama,Birmingham,"700 block of 29th St S",1,1,0,0,2,N/A
2780490,"December 16, 2023",Illinois,Chicago,"1167 S State St",0,2,0,0,1,N/A
2794321,"December 16, 2023",Alabama,Cottondale,"5350 Ken Sealy Dr",0,1,0,0,1,N/A
2781128,"December 16, 2023",Florida,Brooksville,"Young St",0,0,0,1,1,N/A
2780721,"December 16, 2023",Alabama,Birmingham,"1200 block of Princeton Ave SW",1,0,0,0,1,N/A
2783284,"December 16, 2023",Louisiana,Coushatta,"407 US-71",0,0,0,0,2,N/A
2780395,"December 16, 2023",Arizona,Phoenix,"1702 N 44th St",1,0,0,0,1,N/A
2780502,"December 16, 2023",California,Antioch,"700 block of W 1st St",1,0,0,0,3,N/A
2780251,"December 16, 2023","New Mexico",Albuquerque,"10108 Cartagena Ave SW",1,0,0,0,4,N/A
2781632,"December 16, 2023",Indiana,Bloomington,"2300 block of S Rockport Rd",0,3,0,0,1,N/A
2783475,"December 16, 2023",Tennessee,"Johnson City","Welbourne St",0,1,0,0,1,N/A
2780247,"December 16, 2023",Tennessee,Memphis,"1428 Airways Blvd",0,2,0,1,1,N/A
2779964,"December 16, 2023",Colorado,"Colorado Springs","5900 block of Constitution Ave",0,0,0,1,3,N/A
2784371,"December 16, 2023",Ohio,Russellville,"Bradley Dr and OH-125",0,1,0,0,1,N/A
2784324,"December 16, 2023",Kentucky,Corbin,N/A,0,1,0,0,1,N/A
2779655,"December 15, 2023",Maryland,Laurel,"14000 block of Oxford Dr",1,0,0,0,1,N/A
2779744,"December 15, 2023",Tennessee,Centerville,"3100 block of E Beaverdam Rd",1,0,1,0,1,N/A
2779734,"December 15, 2023",Ohio,Cincinnati,"2300 block of Williamsburg Dr",1,0,0,0,1,N/A
2795705,"December 15, 2023",Virginia,Stanardsville,"Ford Ave",0,1,0,0,1,N/A
2780110,"December 15, 2023",California,Bakersfield,"5000 block of Evanston Ct",1,0,0,0,1,N/A
2783238,"December 15, 2023",Louisiana,Grambling,"W Martin Luther King Jr Ave",0,1,0,0,1,N/A
2789167,"December 15, 2023",Tennessee,Nashville,"3700 block of N Natchez Ct",1,0,0,0,1,N/A
2779762,"December 15, 2023",Florida,Jacksonville,"7301 Parker School Rd",0,0,0,0,1,N/A
2779911,"December 15, 2023",Texas,"San Antonio","3231 N Loop 1604 W",1,0,0,0,1,N/A
2779489,"December 15, 2023",Tennessee,Memphis,"3941 Riverdale Rd",2,3,0,0,1,N/A
2779358,"December 15, 2023","New York",Syracuse,"100 block of Dickerson St",1,0,0,0,1,N/A
2781795,"December 15, 2023",Illinois,Belleville,"Frank Scott Pkwy W and Gatewood Ct",0,1,0,0,1,N/A
2779875,"December 15, 2023",Arkansas,Harrison,"1925 Capps Rd",1,0,0,0,1,N/A
2779857,"December 15, 2023",Arkansas,"North Little Rock","4517 Camp Robinson Rd",0,1,0,0,1,N/A
2779721,"December 15, 2023",Tennessee,Nashville,"900 block of Buchanan St",0,1,0,0,1,N/A
2779413,"December 15, 2023",California,Phelan,"I-15 and Kenwood Ave",0,2,0,0,1,N/A
2780010,"December 15, 2023",Missouri,"Saint Clair","795 Commercial Ave",0,0,0,1,1,N/A
2779779,"December 15, 2023",Arizona,Phoenix,"5530 N 17th Ave",1,0,0,0,1,N/A
2782923,"December 15, 2023",Texas,"Big Spring","100 block of Jonesboro Rd",1,0,0,0,1,N/A
2782823,"December 15, 2023","North Carolina",Jacksonville,"5086 Richlands Hwy",0,1,0,0,1,N/A
2781935,"December 15, 2023","South Carolina",Loris,"Kingcrest Dr",1,0,0,0,2,N/A
2780034,"December 15, 2023",Washington,"Royal City","17000 block of Rd 10 SW",0,2,0,0,1,N/A
2794034,"December 15, 2023",Alabama,Talladega,"502 West St N",0,1,0,0,1,N/A
2780385,"December 15, 2023","North Carolina",Wallace,"125 Poplar St",1,0,0,0,1,N/A
2781187,"December 15, 2023",Louisiana,Franklin,"Anderson St",0,1,0,0,1,N/A
2780182,"December 15, 2023","North Carolina",Maxton,"1482 NC-71",0,1,0,2,2,N/A
2781831,"December 15, 2023",Montana,"Sun River",N/A,1,0,0,0,1,N/A
2780020,"December 15, 2023",Kansas,Newton,"2000 block of Terrace Dr",1,0,0,0,1,N/A
2779635,"December 15, 2023",Pennsylvania,Harwick,"821 Thompson Run Rd",0,1,0,1,1,N/A
2780137,"December 15, 2023",California,Lancaster,"44600 block of Sierra Hwy",1,0,0,0,1,N/A
2779931,"December 15, 2023",Florida,Debary,"9 Cunningham Rd",0,1,0,0,1,N/A
2783586,"December 15, 2023",Mississippi,Mccomb,"Nelson Ave",1,0,0,0,1,N/A
2779217,"December 15, 2023",Texas,Houston,"5106 Enyart St",1,0,0,0,1,N/A
2888258,"December 15, 2023",Indiana,Indianapolis,"4433 Crittenden Ave",0,1,0,0,1,N/A
2780145,"December 15, 2023",Ohio,Akron,"900 block of Stadelman Ave",1,0,0,1,1,N/A
2780422,"December 15, 2023","New York",Hempstead,"Tyler Ave",0,1,0,0,1,N/A
2779072,"December 14, 2023",Ohio,Cleveland,"18000 block of Harland Ave",1,0,0,0,1,N/A
2778464,"December 14, 2023",Texas,Manor,"11923 US-290",1,0,0,0,1,N/A
2780211,"December 14, 2023",Indiana,Gary,"Wisconsin St and E 22nd Ave",0,0,0,0,1,N/A
2862974,"December 14, 2023",Texas,"San Antonio","4838 Old Pearsall Rd",1,0,0,0,2,N/A
2811373,"December 14, 2023",Texas,Dallas,"2511 S Beltline Rd",1,0,0,0,1,N/A
2778941,"December 14, 2023",Tennessee,Memphis,"1700 block of E Raines Rd",0,1,0,0,1,N/A
2778809,"December 14, 2023",Maryland,Germantown,"19520 Waters Rd",0,1,0,0,1,N/A
2779192,"December 14, 2023",Indiana,Marion,"3104 S Washington St",1,0,0,0,1,N/A
2778891,"December 14, 2023",Virginia,Chesapeake,"2600 block of Yale Ct",1,0,0,0,1,N/A
2778900,"December 14, 2023",Tennessee,Memphis,"1979 S 3rd St",1,0,0,0,1,N/A
2778425,"December 14, 2023",Oregon,Portland,"16500 block of SE Bush St",1,0,0,0,1,N/A
2779458,"December 14, 2023","North Carolina",Charlotte,"2300 block of Apex Landing Way",1,1,0,0,1,N/A
2778740,"December 14, 2023",Texas,"San Antonio","1030 W Huisache Ave",1,0,0,0,1,N/A
2779526,"December 14, 2023",Georgia,"Powder Springs","2400 New MacLand Rd",0,0,0,0,2,N/A
2779481,"December 14, 2023",Texas,Dallas,"2511 S Belt Line Rd",1,0,0,0,1,N/A
2787331,"December 14, 2023",Texas,Lancaster,"700 block of W. Pleasant Run Rd",1,0,0,0,1,N/A
2779542,"December 14, 2023",Delaware,Dover,"50 block of Ann Ave",1,1,0,0,1,N/A
2779396,"December 14, 2023","North Carolina","Mount Holly","Piedmont Ave and Dodge St",2,0,0,0,3,N/A
2779428,"December 14, 2023","North Carolina",Summerfield,"5409 Thorpe Dr",0,1,0,0,1,N/A
2778912,"December 14, 2023","North Carolina","Bryson City","1300 block of Greasy Branch Rd",1,1,0,0,1,N/A
2778484,"December 14, 2023",Wisconsin,Milwaukee,"N 56th St and W Burleigh St",1,1,0,0,1,N/A
2888036,"December 14, 2023",Georgia,Augusta,"1616 Gordon Hwy",0,1,0,0,1,N/A
2778582,"December 14, 2023",Indiana,Elkhart,"3147 Northview Dr",2,0,0,0,1,N/A
2778521,"December 14, 2023",Florida,Gainesville,"7117 SW Archer Rd",0,1,0,0,1,N/A
2780170,"December 14, 2023","North Carolina",Pembroke,"79 Dreamcatcher Dr",1,0,0,0,1,N/A
2781042,"December 14, 2023",Pennsylvania,"New Florence","200 block of Furnace Ln",1,0,0,0,2,N/A
2778967,"December 14, 2023",Maryland,Baltimore,"4100 block of Edgehill Ave",0,1,0,0,1,N/A
2779785,"December 14, 2023",Hawaii,Mililani,"Kamehameha Hwy and Kipapa St",1,0,0,0,2,N/A
2778626,"December 14, 2023",Florida,"Fort Lauderdale (Lauderhill)","1431 NW 31st Ave",0,1,0,0,1,N/A
2779095,"December 14, 2023",Illinois,"Tinley Park","18400 Convention Center Dr",0,1,0,0,1,N/A
2779578,"December 14, 2023",Washington,Spokane,"1622 E Wellesley Ave",0,0,0,0,1,N/A
2779774,"December 14, 2023",Arizona,Phoenix,"W Mohave St and S 16th Dr",1,0,0,0,1,N/A
2779061,"December 14, 2023",Ohio,Sunbury,"88 N Miller Dr",1,0,0,0,1,N/A
2780331,"December 14, 2023","New Mexico",Grants,I-40,0,1,0,0,1,N/A
2778951,"December 14, 2023",Tennessee,Memphis,"3940 Soapstone Dr",1,0,0,0,1,N/A
2779346,"December 14, 2023",Louisiana,"Lake Charles (Moss Bluff)","880 Sam Houston Jones Pkwy",0,0,0,0,1,N/A
2778421,"December 13, 2023",Alabama,Madison,"263 Wedgewood Terrace Rd",1,0,0,0,1,N/A
2783900,"December 13, 2023",Oklahoma,Okmulgee,"1300 block of S Florida Ave",1,0,0,0,1,N/A
2777970,"December 13, 2023","New York",Syracuse,"409 Stolp Ave",0,1,0,0,1,N/A
2954596,"December 13, 2023",Nebraska,Valentine,"311 US-20",0,0,0,0,1,N/A
2778024,"December 13, 2023",Minnesota,Princeton,"7800 block of 309th Ave NW",1,0,0,0,4,N/A
2778749,"December 13, 2023",Michigan,Holly,"Oak Park Dr and Great Lakes Blvd",0,1,0,0,1,N/A
2778146,"December 13, 2023",Indiana,"Mc Cordsville (Mccordsville)","6400 block of Teakwood Way",0,1,0,0,1,N/A
2777880,"December 13, 2023",Michigan,Muskegon,"E Grand Ave and Hoyt St",1,0,0,0,2,N/A
2778713,"December 13, 2023",Missouri,"Saint Louis","1810 Woodson Rd",0,1,0,0,3,N/A
2780044,"December 13, 2023",Washington,Rockport,"58000 block of Clark Cabin Rd",0,1,0,0,1,N/A
2778746,"December 13, 2023",California,"San Francisco","San Jose Avenue and Sagamore St",1,0,0,0,1,N/A
2777929,"December 13, 2023",Florida,Miami,"801 NW 47th Ave",2,0,0,0,1,N/A
2778698,"December 13, 2023",California,"North Highlands","5600 block of Georgia Dr",1,0,0,0,1,N/A
2778558,"December 13, 2023",Texas,Houston,"8351 Park Pl Blvd",1,0,0,0,1,N/A
2777785,"December 13, 2023",Mississippi,Brooklyn,"215 Old Hwy 49 E",0,0,0,0,1,N/A
2778673,"December 13, 2023","North Carolina","Red Springs","14000 block of NC-71",1,0,0,0,1,N/A
2778161,"December 13, 2023",Minnesota,"Saint Paul","440 University Ave W",1,0,0,0,1,N/A
2778133,"December 13, 2023",Florida,"Avon Park","E Hal McRae Blvd and S Verona Ave",1,0,0,0,1,N/A
2778555,"December 13, 2023","New York",Avoca,"8653 Wagner Hill Rd",0,1,0,0,1,N/A
2777826,"December 13, 2023",Florida,"Port Saint Lucie","11000 block of SW Stockton Pl",0,1,0,0,1,N/A
2782372,"December 13, 2023","New Mexico",Tucumcari,"702 W Sunset Rd",0,1,0,0,1,N/A
2779529,"December 13, 2023",Georgia,Atlanta,"5900 block of Friar Ct",1,0,0,0,1,N/A
2777945,"December 13, 2023",Wisconsin,Milwaukee,"3900 block of W Hampton Ave",1,0,0,0,1,N/A
2778495,"December 13, 2023",Texas,Alice,"800 block of Saint Joseph St",1,0,0,0,2,N/A
2819459,"December 13, 2023",Montana,"Columbia Falls","Crescent Dr",0,1,0,0,1,N/A
2778418,"December 13, 2023",Illinois,Joliet,"1100 block of Westshire Dr",1,0,0,0,1,N/A
2777768,"December 13, 2023",Illinois,Chicago,"500 block of N Long Ave",1,0,0,0,1,N/A
2778277,"December 13, 2023",Ohio,Toledo,"1400 block of Beecham St",0,1,0,0,1,N/A
2778686,"December 13, 2023","New Mexico",Albuquerque,"1510 Ellison Dr NW",0,0,0,0,1,N/A
2779760,"December 13, 2023","New Mexico",Albuquerque,"69 Hotel Cir NE",0,0,0,0,1,N/A
2778860,"December 13, 2023",Virginia,Richmond,"3301 Richmond Hwy",1,0,0,0,1,N/A
2778240,"December 12, 2023",Indiana,Indianapolis,"10000 block of Folsom Dr",0,1,0,0,1,N/A
2777277,"December 12, 2023",Alabama,"Fort Mitchell","Apache Trail",1,0,0,0,1,N/A
2777399,"December 12, 2023",Tennessee,Memphis,"1700 block of Wilchester Ln",1,0,0,0,1,N/A
2776847,"December 12, 2023","District of Columbia",Washington,"2300 block of 4th St NE",2,0,0,0,1,N/A
2777979,"December 12, 2023","New York",Syracuse,"100 block of Cheney St",1,0,0,0,1,N/A
2782235,"December 12, 2023",Washington,Grandview,"1800 block of W Fifth St",0,2,0,0,1,N/A
2778081,"December 12, 2023",Alabama,Selma,"400 block of Martin Luther King Jr St",0,1,0,0,1,N/A
2777790,"December 12, 2023",Illinois,Oswego,"1525 Harvey Rd",0,0,0,0,1,N/A
2777712,"December 12, 2023",Illinois,Chicago,"3500 block of W 61st Pl",2,0,0,0,1,N/A
2778184,"December 12, 2023",Ohio,Akron,"1365 S Arlington St",1,0,0,0,1,N/A
2777555,"December 12, 2023","North Carolina",Charlotte,"4020 Meadowridge Dr",1,1,0,0,1,N/A
2777922,"December 12, 2023",Pennsylvania,Erie,"415 Lighthouse St",1,0,0,0,1,N/A
2778126,"December 12, 2023",Michigan,Detroit,"5845 Auburn St",0,0,0,0,2,N/A
2778048,"December 12, 2023",Alabama,"Phenix City","1000 13th St",1,0,0,0,2,N/A
2778639,"December 12, 2023",Louisiana,Crowley,"1000 block of W Fourth St",0,1,0,0,1,N/A
2777800,"December 12, 2023",Georgia,Augusta,"2000 block of Telfair St",1,0,0,0,1,N/A
2778624,"December 12, 2023",Pennsylvania,Springville,N/A,0,0,0,0,1,N/A
2778700,"December 12, 2023","New Mexico",Villanueva,"6 Co Rd B29D",1,0,0,0,1,N/A
2777815,"December 12, 2023",Virginia,Hampton,"217 Fox Hill Rd",0,1,0,0,1,N/A
2777856,"December 12, 2023",Florida,"Pembroke Pines","8100 Pasadena Blvd",0,1,0,0,1,N/A
2777218,"December 12, 2023",Indiana,"Fort Wayne","2100 block of Sherman Blvd",1,0,0,0,1,N/A
2776732,"December 12, 2023",Oregon,"Coos Bay","2640 Ocean Blvd",1,0,0,0,1,N/A
2851952,"December 12, 2023",Louisiana,Monroe,"Joe G Dr",1,0,0,0,1,N/A
2799771,"December 12, 2023",Illinois,Decatur,"1800 block of E Whitmer St",0,0,0,2,2,N/A
2777471,"December 12, 2023",Mississippi,Jackson,"Sanford St and Jayne Ave",0,1,0,0,1,N/A
2778784,"December 12, 2023",Virginia,"Alexandria (Franconia)","5300 block of Harbor Court Dr",1,0,0,0,2,N/A
2778007,"December 12, 2023",Georgia,Savannah,"200 block of Birchfield Dr",0,2,0,0,1,N/A
2783456,"December 12, 2023",Ohio,Cleveland,"5100 Biddulph Rd",0,0,0,0,1,N/A
2777451,"December 12, 2023",Mississippi,Biloxi,"1921 Tribe Dr",0,0,0,0,1,N/A
2777374,"December 11, 2023",Alabama,Pisgah,"Co Rd 88",1,0,0,0,1,N/A
2776022,"December 11, 2023",Minnesota,"Saint Paul","1300 block of Englewood Ave",1,0,0,0,1,N/A
2776984,"December 11, 2023","North Carolina",Hendersonville,"711 Woodcock Dr",0,1,0,0,1,N/A
2776356,"December 11, 2023",Texas,"San Antonio","100 block of W Young St",0,1,0,0,1,N/A
2776128,"December 11, 2023",Alabama,Huntsville,"135 NE Fairview Farm Way",1,0,0,0,1,N/A
2776220,"December 11, 2023",Georgia,Atlanta,"985 Cox Ave SW",1,0,0,0,1,N/A
2776715,"December 11, 2023",Texas,"Port Arthur","8000 block of Heatherbrook Trl",1,0,0,0,1,N/A
2777942,"December 11, 2023","North Carolina",Hoffman,"185 McCoy Dr",0,0,0,1,1,N/A
2777050,"December 11, 2023",Indiana,Lafayette,"1300 block of Cincinnati St",0,1,0,0,1,N/A
2776183,"December 11, 2023",Texas,Laredo,"100 block of W Elm St",0,1,0,0,1,N/A
2777976,"December 11, 2023","North Carolina","Mount Airy","830 Rockford St",0,1,0,0,1,N/A
2777003,"December 11, 2023",Wisconsin,Milwaukee,"N 25th St and W Kilbourn Ave",0,2,0,0,1,N/A
2777016,"December 11, 2023","North Carolina","Chapel Hill","100 Formosa Ln",0,1,0,0,3,N/A
2776069,"December 11, 2023",Mississippi,Clarksdale,"700 block of Lynn St",0,1,0,0,1,N/A
2777908,"December 11, 2023",California,Victorville,"12484 Tamarisk Rd",0,0,0,0,1,N/A
2776862,"December 11, 2023",Texas,Dallas,"10500 block of Lake June Rd",1,0,0,0,1,N/A
2776878,"December 11, 2023","South Carolina",Cayce,"2011 Wilkinson St",1,0,0,1,2,N/A
2775902,"December 11, 2023",Arkansas,"Fort Smith","6107 S 31st St",0,1,0,0,1,N/A
2776976,"December 11, 2023",Georgia,Augusta,"3221 Wrightsboro Rd",1,0,0,0,1,N/A
2776659,"December 11, 2023",Arizona,Mesa,"Evergreen St",1,0,0,0,1,N/A
2778301,"December 11, 2023",Ohio,Marysville,"US-33 and US-42",0,1,0,0,1,N/A
2777530,"December 11, 2023",Louisiana,Haughton,"100 block of Walnut Ridge Ln",1,0,0,0,3,N/A
2777418,"December 11, 2023",Indiana,Gary,"2100 block of Malcolm X Dr",1,0,0,0,1,N/A
2776688,"December 11, 2023",Texas,Laredo,"Arcadia Loop and Lowry Rd",1,0,0,0,4,N/A
2777518,"December 11, 2023",Arkansas,"North Little Rock","600 W 22nd St",0,1,0,0,1,N/A
2777333,"December 11, 2023",Alabama,"Birmingham (Forestdale)","200 block of Chickasaw Dr",2,0,0,0,1,N/A
2778335,"December 11, 2023",Tennessee,Rutledge,"Poor Valley Rd",1,0,0,0,1,N/A
2776821,"December 11, 2023",Pennsylvania,Easton,"200 block of Northampton St",0,1,0,0,1,N/A
2776515,"December 11, 2023","West Virginia","Falling Waters","1179 TJ Jackson Dr",1,0,0,0,1,N/A
2777421,"December 11, 2023",Missouri,Branson,"263 Buccaneer Blvd",0,0,0,0,1,N/A
2776102,"December 11, 2023",Mississippi,Morton,"Acrees St",0,1,0,0,1,N/A
2776218,"December 11, 2023",Georgia,Atlanta,"1026 Ponce De Leon Ave NE",1,0,0,0,1,N/A
2785269,"December 11, 2023",Maine,"North Berwick","100 Noble Wy",0,0,0,0,1,N/A
2776430,"December 11, 2023",Tennessee,Maryville,"100 Atchley Dr",0,1,0,0,1,N/A
2775419,"December 10, 2023",Alabama,Birmingham,"3921 Richard Arrington Jr Blvd N",1,0,0,0,1,N/A
2776176,"December 10, 2023","West Virginia",Beckley,"200 block of Clyde St",1,0,0,0,1,N/A
2775415,"December 10, 2023",Colorado,"Denver (Edgewater)","2700 block of Ingalls St",1,0,0,0,1,N/A
2778000,"December 10, 2023",Georgia,Manchester,"3rd Ave",1,0,0,0,1,N/A
2788843,"December 10, 2023",Mississippi,Indianola,"100 block of Torino Dr",1,1,0,0,1,N/A
2776256,"December 10, 2023",Texas,Houston,"4700 Wenda St",1,0,0,0,1,N/A
2775924,"December 10, 2023",Oklahoma,Lawton,"910 SW 35th St",0,2,0,0,1,N/A
2776058,"December 10, 2023",Oklahoma,Tulsa,"S Garnett Rd and E 21st St",1,0,0,0,1,N/A
2776195,"December 10, 2023",Indiana,"South Bend","3900 block of Ardmore Trail",1,0,0,0,1,N/A
2775891,"December 10, 2023",Florida,Ocala,"1000 NW 111th Ct",1,0,0,0,1,N/A
2775526,"December 10, 2023",Washington,Lakewood,"4821 101st St SW",0,1,0,0,1,N/A
2776064,"December 10, 2023","North Carolina",Littleton,"340 Weavers Chapel Rd",0,1,0,0,1,N/A
2775342,"December 10, 2023",California,"Palm Desert","49000 block of CA-74",0,0,0,1,1,N/A
2776142,"December 10, 2023",Iowa,Waterloo,"200 block of Glenwood St",0,1,0,0,1,N/A
2776062,"December 10, 2023","North Carolina","High Point","1300 block of Cook St",1,0,0,0,1,N/A
2775496,"December 10, 2023",Pennsylvania,Philadelphia,"1800 block of Tasker St",0,1,0,0,1,N/A
2775621,"December 10, 2023",Ohio,Youngstown,"2210 South Ave",1,0,0,0,1,N/A
2777388,"December 10, 2023",Alabama,"Lower Peach Tree","Tait Loop",1,0,0,0,1,N/A
2776154,"December 10, 2023","North Dakota",Mandan,"900 block of S Frontier Tr",0,1,0,0,1,N/A
2776227,"December 10, 2023",Indiana,Greenwood,"2020 Liberty Way Dr",1,0,0,0,2,N/A
2775187,"December 10, 2023",Pennsylvania,Philadelphia,"Frankford Ave and Welsh Rd",0,2,0,1,1,N/A
2775611,"December 10, 2023",Ohio,Middletown,"600 block of Lafayette Ave",0,1,0,0,2,N/A
2775380,"December 10, 2023",Wisconsin,Milwaukee,"S 34th St and W Lincoln Ave",0,1,0,0,1,N/A
2783085,"December 10, 2023","New York",Buffalo,"300 block of Grider St",1,0,0,0,1,N/A
2775435,"December 10, 2023",Texas,"San Antonio","7271 Wurzbach Rd",0,1,0,0,1,N/A
2775537,"December 10, 2023",Mississippi,Meridian,"1500 block of 14th Ave",0,1,0,0,1,N/A
2777794,"December 10, 2023","South Carolina",Loris,"Paddock Rd",0,1,0,0,1,N/A
2775867,"December 10, 2023",Montana,Bigfork,"30580 Cayuse Ln",1,2,0,0,1,N/A
2775950,"December 10, 2023",Arkansas,Jacksonville,"3201 Cloverridge Dr",0,1,0,0,3,N/A
2831705,"December 10, 2023",Mississippi,Gulfport,N/A,1,0,0,0,1,N/A
2777506,"December 10, 2023",Mississippi,Baldwyn,"900 block of Banks St",0,1,0,0,1,N/A
2776319,"December 10, 2023",Texas,Houston,"14180 TX-249",1,0,0,0,1,N/A
2775597,"December 10, 2023",Ohio,Columbus,"3700 block of Briggs Rd",1,0,0,0,1,N/A
2774743,"December 9, 2023",Florida,"West Palm Beach","1275 Summit Run Cir",2,0,0,0,1,N/A
2775913,"December 9, 2023",Arkansas,Fulton,"3500 block of AR-355",0,1,0,0,1,N/A
2778368,"December 9, 2023",Tennessee,Memphis,"3906 Frayser-Raleigh Rd",1,0,0,0,1,N/A
2775572,"December 9, 2023","New York",Ithaca,"100 block of North Plain St",0,1,0,0,2,N/A
2783998,"December 9, 2023","North Carolina",Winterville,"650 Whitley Dr",0,1,0,0,4,N/A
2774878,"December 9, 2023",Ohio,"Middletown (Liberty Township)","6800 block of Dutchview Ct",0,1,0,0,1,N/A
2774827,"December 9, 2023","North Carolina","Winston Salem (Winston-salem)","300 block of Barnes Rd",2,0,0,0,4,N/A
2774859,"December 9, 2023",Alabama,Montgomery,"Poplar St and Ann St",0,2,0,1,1,N/A
2775073,"December 9, 2023",Tennessee,Memphis,"1300 block of Rayner St",1,0,0,0,1,N/A
2775029,"December 9, 2023",Virginia,Norfolk,"865 N Military Hwy",1,0,0,0,1,N/A
2775575,"December 9, 2023",Georgia,Decatur,"2600 block of Preston Dr",0,1,0,0,1,N/A
2774806,"December 9, 2023",Louisiana,Natchitoches,"500 block of Myrtle Dr",1,0,0,0,1,N/A
2777409,"December 9, 2023",Wisconsin,Racine,"Lincoln St and Barker St",0,1,0,0,1,N/A
2774952,"December 9, 2023",Wisconsin,Racine,"Linden Ave and Valley Dr",0,1,0,0,1,N/A
2775430,"December 9, 2023",Alabama,"Covington County (county)",N/A,1,1,0,0,2,N/A
2775015,"December 9, 2023",Virginia,Arlington,"S Kemper Rd and S Oxford St",0,1,0,0,1,N/A
2775385,"December 9, 2023","North Carolina","Rocky Mount","600 E Grand Ave",0,1,0,0,1,N/A
2774817,"December 9, 2023","North Carolina",Charlotte,"2200 block of Camp Greene St",1,0,0,0,1,N/A
2775393,"December 9, 2023",California,"Santa Maria","1307 N Western Ave",1,0,0,0,1,N/A
2784740,"December 9, 2023","South Carolina",Bamberg,"Creekside Dr",0,0,0,1,1,N/A
2775324,"December 9, 2023","South Carolina",Bamberg,"Binnicker Bridge Rd",0,1,0,0,1,N/A
2776222,"December 9, 2023",Georgia,"Atlanta (Sandy Springs)","8601 Roberts Dr",1,0,0,0,1,N/A
2774848,"December 9, 2023",Alabama,Wilmer,"AL-158 and Wilson Rd",0,0,0,1,1,N/A
2774916,"December 9, 2023",Indiana,"Fort Wayne","3017 Coliseum Blvd W",1,0,0,0,1,N/A
2775104,"December 9, 2023",Washington,"University Place","7312 56th St Ct W",1,0,0,0,1,N/A
2775064,"December 9, 2023",Virginia,Richmond,"2800 block of Fairfield Ave",1,0,0,0,1,N/A
2775265,"December 9, 2023",Florida,Miami,"9375 SW 40th St",0,1,0,0,1,N/A
2775741,"December 9, 2023",California,Orosi,"12400 block of Ave 413",1,0,0,0,1,N/A
2774970,"December 9, 2023","New Mexico","Santa Fe","Pinon Dr and Vera Dr",0,1,0,0,1,N/A
2776718,"December 9, 2023",Oregon,Bend,"China Hat Rd",0,1,0,0,1,N/A
2775214,"December 9, 2023",California,"Red Bluff","1400 block of Fourth St",0,1,0,0,1,N/A
2775197,"December 9, 2023",Illinois,Chicago,"6100 block of S Central Park Ave",1,0,0,0,1,N/A
2775263,"December 9, 2023",Louisiana,Lafayette,"300 block of Sampson Ave",1,0,0,0,1,N/A
2775714,"December 9, 2023",Hawaii,Honolulu,"School St",0,2,0,0,1,N/A
2775579,"December 9, 2023",Georgia,Savannah,"40 block of Twin Oaks Pl",0,1,0,0,1,N/A
2775163,"December 9, 2023",Pennsylvania,Williamsport,"1000 block of Memorial Ave",1,0,0,0,1,N/A
2933162,"December 8, 2023",Florida,Orlando,"14200 Bonnet Creek Resort Ln",1,0,0,0,1,N/A
2774994,"December 8, 2023",Kentucky,Louisville,"S 4th St and Central Ave",0,0,0,1,1,N/A
2774313,"December 8, 2023",Ohio,Columbus,"1700 block of Weldon Ave",1,0,0,0,1,N/A
2774713,"December 8, 2023",Missouri,"Saint Joseph","1310 S Riverside Rd",1,0,0,0,1,N/A
2777181,"December 8, 2023",Missouri,Columbia,"1500 block of Typhoon Ct",1,0,0,0,1,N/A
2774433,"December 8, 2023",Louisiana,Bogalusa,"1100 block of Ann St",1,0,0,0,1,N/A
2775061,"December 8, 2023",Washington,Spokane,"Cleveland Ave and Cuba St",2,0,0,0,1,N/A
2774718,"December 8, 2023",Oklahoma,Tulsa,"1115 E 61st St",1,1,0,0,1,N/A
2774956,"December 8, 2023","New Mexico",Albuquerque,"10800 Dennis Chavez Blvd SW",1,0,0,0,1,N/A
2774359,"December 8, 2023",Delaware,Dover,"Village Dr and Quail Hollow Dr",0,1,0,0,1,N/A
2774475,"December 8, 2023",California,Lodi,"1129 S Sacramento St",1,0,0,0,1,N/A
2774962,"December 8, 2023",Illinois,Urbana,"2000 block of Vawter St",1,0,0,0,1,N/A
2774518,"December 8, 2023",Tennessee,Chattanooga,"900 block of Market St",0,1,0,0,1,N/A
2774949,"December 8, 2023",Wisconsin,Milwaukee,"2700 block of N 23rd St",1,0,0,0,1,N/A
2775400,"December 8, 2023","North Carolina",Supply,"Vacation St",1,0,0,0,1,N/A
2775364,"December 8, 2023",California,"San Francisco","600 32nd Ave",0,0,0,0,1,N/A
2781939,"December 8, 2023","South Carolina",Charleston,"40 block of Reid St",0,1,0,0,1,N/A
2774386,"December 8, 2023","District of Columbia",Washington,"3700 Georgia Ave NW",0,1,0,0,1,N/A
